Address,Cars,Bluecar counter,Utilib counter,Utilib 1.4 counter,City,Kind,Postal code,Public name,Station type,Status,year,month,day,hour,minute
280 avenue Jean JaurÃ¨s,0,0,0,0,ChÃ¢tenay-Malabry,STATION,92290,ChÃ¢tenay-Malabry/Jean JaurÃ¨s/280,station,closed,2018,4,6,6,12
99 Boulevard Arago,1,1,2,0,Paris,STATION,75014,Paris/Arago/99,station,ok,2018,4,6,21,13
35 rue de Boucry,0,0,0,0,Paris,STATION,75018,Paris/Boucry/35,station,closed,2018,4,7,10,42
16 avenue GalilÃ©e,7,7,0,0,Le Plessis-Robinson,STATION,92350,Le Plessis-Robinson/GalilÃ©e/16,station,ok,2018,4,5,9,22
26 villa Croix-Nivert,5,5,1,0,Paris,PARKING,75015,Paris/Cambronne/Parking,station,ok,2018,4,4,16,43
185 avenue du Maine,5,5,0,0,Paris,STATION,75014,Paris/Maine/185,station,ok,2018,4,7,5,20
3 Rue Dulcie September,5,5,0,0,Saint-Ouen,STATION,93400,Saint-Ouen/Dulcie September/3,station,ok,2018,4,8,7,49
36 Rue Ãtienne Marcel,0,0,0,0,Paris,STATION,75002,Paris/Ãtienne Marcel/36,station,ok,2018,4,5,20,1
2 Avenue de Taillebourg,2,2,0,0,Paris,STATION,75011,Paris/Taillebourg/2,station,ok,2018,4,1,3,31
40 rue du Poteau,4,4,0,1,Paris,STATION,75018,Paris/Poteau/40,station,ok,2018,4,7,5,21
60 rue Edouard Vaillant,5,5,0,0,Bagnolet,STATION,93170,Bagnolet/Edouard Vaillant/60,station,ok,2018,4,5,7,11
5 rue des Ecoles,4,4,0,0,Nanterre,STATION,92000,Nanterre/Ecoles/5,station,ok,2018,4,9,13,30
42 avenue de Friedland,1,1,0,0,Paris,STATION,75008,Paris/Friedland/42,station,ok,2018,4,9,21,29
15 rue du Commandant RenÃ© Mouchotte,0,0,0,0,Paris,PARKING,75014,Paris/Montparnasse GaÃ®tÃ©/Parking,station,closed,2018,4,8,16,31
36 rue du Temple,0,0,0,0,Paris,STATION,75004,Paris/Temple/36,station,ok,2018,4,8,20,6
2 Rue du Nouveau Bercy,4,4,0,0,Charenton-le-Pont,STATION,94220,Charenton-le-Pont/Nouveau Bercy/2,station,ok,2018,4,4,17,34
54 rue HÃ©ricart,0,0,2,1,Paris,STATION,75015,Paris/HÃ©ricart/54,station,ok,2018,4,4,8,4
12 rue Denfert Rochereau,0,0,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Denfert Rochereau/12,station,ok,2018,4,9,14,9
6 avenue Foch,0,0,0,0,Paris,PARKING,75016,Paris/Etoile Foch/Parking,station,closed,2018,4,9,2,48
56 boulevard du MarÃ©chal Foch,1,1,0,0,VerriÃ¨res-le-Buisson,STATION,91370,VerriÃ¨res-le-Buisson/MarÃ©chal Foch/56,station,ok,2018,4,4,4,36
2 avenue Parmentier,2,2,0,0,Paris,SPACE,75011,Paris/Parmentier/2,full_station,ok,2018,4,6,2,21
9 Boulevard des Batignolles,0,0,0,1,Paris,STATION,75008,Paris/Batignolles/9,station,ok,2018,4,8,2,1
59 avenue Marceau,0,0,0,1,Paris,STATION,75016,Paris/Marceau/59,station,ok,2018,4,9,21,37
120 cours de Vincennes,3,3,0,0,Paris,STATION,75012,Paris/Vincennes/120,station,ok,2018,4,1,20,23
1 rue Maryse BastiÃ©,5,5,0,0,Aulnay-sous-bois,STATION,93600,Aulnay-sous-bois/Maryse BastiÃ©/1,station,ok,2018,4,1,10,41
1 place du 11 Novembre 1918,0,0,0,0,Clichy-sous-Bois,SPACE,93390,Clichy-sous-Bois/11 Novembre 1918/1,full_station,closed,2018,4,6,19,16
33 Rue de la Tuilerie,1,1,0,0,Suresnes,STATION,92150,Suresnes/Tuilerie/33,station,ok,2018,4,4,18,20
142 rue du Bac,0,0,0,0,Paris,STATION,75007,Paris/Bac/142,station,ok,2018,4,1,2,10
21 Rue Abel Gance,1,1,0,0,Paris,PARKING,75013,Paris/Vincent Auriol/Parking,station,ok,2018,4,8,3,5
40 avenue Pierre Kerautret,2,2,0,0,Romainville,SPACE,93230,Romainville/Pierre Kerautret/40,full_station,ok,2018,4,2,11,34
1 place Aristide Briand,2,2,0,1,Argenteuil,STATION,95100,Argenteuil/Aristide Briand/1,station,ok,2018,4,3,6,36
77 rue Edouard Vaillant,3,3,0,0,Bezons,SPACE,95870,Bezons/Edouard Vaillant/77,full_station,ok,2018,4,1,6,48
46 quai de la RapÃ©e,0,0,0,0,Paris,STATION,75012,Paris/RapÃ©e/46,station,ok,2018,4,8,20,15
39 rue Julien Lacroix,4,4,1,0,Paris,STATION,75020,Paris/Julien Lacroix/39,station,ok,2018,4,2,6,27
76 avenue de Verdun,5,5,0,0,ChÃ¢tillon,STATION,92320,ChÃ¢tillon/Verdun/76,station,ok,2018,4,4,2,51
9 Rue des Sept Arpents,3,3,0,1,Paris,STATION,75019,Paris/Sept Arpents/9,station,ok,2018,4,4,8,36
124 avenue Pasteur,0,0,0,1,Bagnolet,STATION,93170,Bagnolet/Pasteur/124,station,ok,2018,4,2,22,22
1 rue Maryse BastiÃ©,1,1,0,0,Aulnay-sous-bois,STATION,93600,Aulnay-sous-bois/Maryse BastiÃ©/1,station,ok,2018,4,5,8,19
123 Grande Rue,5,5,0,0,SÃ¨vres,STATION,92310,SÃ¨vres/Grande Rue/123,station,ok,2018,4,6,0,13
125 Avenue Louis Roche,2,2,0,0,Gennevilliers,STATION,92230,Gennevilliers/Louis Roche/125,station,ok,2018,4,6,15,40
31 Boulevard Rochechouart,0,0,0,0,Paris,STATION,75009,Paris/Rochechouart/31,station,ok,2018,4,1,16,28
64 Rue de Fitzelin,0,0,0,0,Ãpinay-sur-Seine,STATION,93800,Ãpinay-sur-Seine/Fitzelin/64,station,ok,2018,4,3,19,55
40 avenue Pierre Kerautret,1,1,0,0,Romainville,SPACE,93230,Romainville/Pierre Kerautret/40,full_station,ok,2018,4,4,15,15
2 Rue du GÃ©nÃ©ral Malleret Joinville,0,0,0,0,Malakoff,STATION,92240,Malakoff/Malleret Joinville/2,station,ok,2018,4,5,7,29
3 rue de Vaugirard,0,0,0,0,Paris,STATION,75006,Paris/Vaugirard/3,station,ok,2018,4,9,19,37
50 rue Botzaris,2,2,0,0,Paris,STATION,75019,Paris/Botzaris/50,station,ok,2018,4,6,8,32
12 avenue Rabelais,1,1,0,0,Fontenay-Sous-Bois,SPACE,94120,Fontenay-Sous-Bois/Rabelais/12,full_station,ok,2018,4,3,14,46
67 rue Mademoiselle,4,4,0,0,Paris,STATION,75015,Paris/Mademoiselle/67,station,ok,2018,4,4,21,58
47 rue de la Grange aux Belles,3,3,0,0,Paris,STATION,75010,Paris/Grange aux Belles/47,station,ok,2018,4,4,9,34
43 rue du Docteur Finlay,0,0,0,0,Paris,STATION,75015,Paris/Finlay/43,station,ok,2018,4,8,12,59
63 Boulevard Richard Lenoir,4,4,0,1,Paris,STATION,75011,Paris/Richard Lenoir/63,station,ok,2018,4,5,3,42
3 rue EugÃ¨ne Martin,5,5,0,0,Fontenay-Sous-Bois,STATION,94120,Fontenay-Sous-Bois/EugÃ¨ne Martin/3,station,ok,2018,4,8,20,49
105 Rue de Rennes,0,0,0,0,Paris,STATION,75006,Paris/Rennes/105,station,ok,2018,4,8,11,50
2 Rue Marcelin Berthelot,1,1,0,0,Drancy,STATION,93700,Drancy/Marcelin Berthelot/2,station,ok,2018,4,6,21,59
50 Boulevard Henri Sellier,3,3,1,0,Suresnes,STATION,92150,Suresnes/Henri Sellier/50,station,ok,2018,4,6,19,36
9 boulevard Bourdon,0,0,0,0,Paris,STATION,75004,Paris/Bourdon/9,station,ok,2018,4,1,23,1
5 rue des Ecoles,4,4,0,1,Nanterre,STATION,92000,Nanterre/Ecoles/5,station,ok,2018,4,7,9,38
14 rue Sorbier,4,4,0,1,Paris,STATION,75020,Paris/Sorbier/14,station,ok,2018,4,1,22,54
3 Rue Camille Desmoulins,2,2,1,1,Cachan,SPACE,94230,Cachan/Camille Desmoulins/3,full_station,ok,2018,4,8,8,21
111 rue Buzenval,0,0,0,0,Garches,STATION,92380,Garches/Buzenval/111,station,ok,2018,4,9,18,42
26 avenue Trudaine,0,0,0,0,Paris,SPACE,75009,Paris/Trudaine/26,full_station,ok,2018,4,1,6,5
99 Boulevard Arago,3,3,0,0,Paris,STATION,75014,Paris/Arago/99,station,ok,2018,4,6,11,35
86 Rue du Lieutenant Colonel de Montbrison,2,2,0,0,Rueil-Malmaison,STATION,92500,Rueil-Malmaison/Lieutenant Colonel de Montbrison/86,station,ok,2018,4,6,22,16
70 Avenue Paul Langevin,4,4,1,0,Fontenay-aux-Roses,STATION,92260,Fontenay-aux-Roses/Paul Langevin/70,station,ok,2018,4,7,7,47
6 rue Paulin Enfert,6,6,0,0,Paris,STATION,75013,Paris/Paulin Enfert/6,station,ok,2018,4,1,4,15
52 boulevard de Charonne,0,0,0,0,Paris,STATION,75020,Paris/Charonne/52,station,ok,2018,4,2,20,3
80 rue de Reuilly,0,0,0,1,Paris,STATION,75012,Paris/Reuilly/80,station,ok,2018,4,9,16,28
1 Avenue du GÃ©nÃ©ral GalliÃ©ni,6,6,0,0,Joinville-le-Pont,STATION,94340,Joinville-le-Pont/GalliÃ©ni/1,station,ok,2018,4,1,17,3
78 Avenue du Maine,1,1,0,0,Paris,SPACE,75014,Paris/Maine/78,full_station,ok,2018,4,9,7,10
2 Rue Fabre d'Ãglantine,4,4,0,0,Paris,STATION,75012,Paris/Fabre d'Ãglantine/2,station,ok,2018,4,9,14,30
1 Rue de la Meurthe,4,4,1,0,Paris,STATION,75019,Paris/Meurthe/1,station,ok,2018,4,2,21,24
169 avenue Gabriel PÃ©ri,0,0,0,0,Gennevilliers,SPACE,92230,Gennevilliers/Gabriel PÃ©ri/169,full_station,closed,2018,4,2,1,35
2 Place de Catalogne,1,1,0,0,Paris,SPACE,75014,Paris/Catalogne/2,full_station,ok,2018,4,3,9,28
25 avenue Georges ClÃ©menceau,5,5,0,0,Neuilly-Plaisance,STATION,93360,Neuilly-Plaisance/Georges ClÃ©menceau/25,station,ok,2018,4,9,6,53
161 Avenue Gambetta,0,0,0,0,Paris,STATION,75020,Paris/Gambetta/161,station,ok,2018,4,7,20,2
36 avenue de la RÃ©publique,3,3,0,0,Paris,STATION,75011,Paris/RÃ©publique/36,station,ok,2018,4,3,12,24
76 avenue de Verdun,5,5,0,0,ChÃ¢tillon,STATION,92320,ChÃ¢tillon/Verdun/76,station,ok,2018,4,9,8,26
182 Boulevard Voltaire,0,0,0,0,Paris,STATION,75011,Paris/Voltaire/182,station,ok,2018,4,5,21,1
56 Rue des Plantes,1,1,0,0,Paris,STATION,75014,Paris/Plantes/56,station,ok,2018,4,6,16,42
2 avenue des murs du parc,5,5,0,0,Vincennes,STATION,94300,Vincennes/Murs du parc/2,station,ok,2018,4,2,14,48
6 place du PrÃ©sident Mithouard,0,0,0,0,Paris,STATION,75007,Paris/Mithouard/6,station,ok,2018,4,2,11,22
126 Avenue Philippe Auguste,5,5,0,0,Paris,STATION,75011,Paris/Philippe Auguste/126,station,ok,2018,4,8,23,57
50 Boulevard Henri Sellier,4,4,0,0,Suresnes,STATION,92150,Suresnes/Henri Sellier/50,station,ok,2018,4,7,9,47
28 avenue de Niel,5,5,0,0,Paris,STATION,75017,Paris/Niel/28,station,ok,2018,4,3,23,10
1 avenue Rachel,3,3,0,0,Paris,STATION,75018,Paris/Rachel/1,station,ok,2018,4,5,16,9
1 rue Dewoittine,4,4,0,0,VÃ©lizy-Villacoublay,STATION,78140,VÃ©lizy-Villacoublay/Dewoittine/1,station,ok,2018,4,8,22,40
8 Avenue de la Porte de Montrouge,3,3,1,1,Paris,STATION,75014,Paris/Porte de Montrouge/8,station,ok,2018,4,8,12,30
7 rue de Pommard,2,2,0,0,Paris,STATION,75012,Paris/Pommard/7,station,ok,2018,4,6,19,39
73 rue Marcelin Berthelot,0,0,0,0,Drancy,STATION,93700,Drancy/Marcelin Berthelot/73,station,ok,2018,4,9,14,1
2 Avenue de Suffren,3,3,0,0,Paris,STATION,75015,Paris/Suffren/2,station,ok,2018,4,9,13,34
220 rue Marcadet,0,0,0,0,Paris,STATION,75018,Paris/Marcadet/220,station,ok,2018,4,6,11,3
42 avenue du GÃ©nÃ©ral de Gaulle,5,5,0,0,Maisons-Alfort,SPACE,94700,Maisons-Alfort/De Gaulle/42,full_station,ok,2018,4,1,6,34
4 rue Claude-Nicolas Ledoux,5,5,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Claude-Nicolas Ledoux/4,station,ok,2018,4,3,2,51
1 rue Henry Espaullard,4,4,0,0,Noisy-le-Sec,STATION,93130,Noisy-le-Sec/Henry Espaullard/1,station,ok,2018,4,3,23,52
125 bis avenue Parmentier,0,0,0,0,Paris,STATION,75011,Paris/Parmentier/125,station,ok,2018,4,1,9,12
19 rue du GÃ©nÃ©ral Leclerc,2,2,0,0,Montfermeil,SPACE,93370,Montfermeil/Leclerc/19,full_station,ok,2018,4,7,11,16
22 Boulevard de Belleville,0,0,0,1,Paris,STATION,75020,Paris/Belleville/22,station,ok,2018,4,7,21,8
79 rue du Chevaleret,0,0,0,0,Paris,STATION,75013,Paris/Chevaleret/79,station,ok,2018,4,6,17,18
99 rue Charles-de-Gaulle,7,7,0,0,Yerres,STATION,91330,Yerres/Charles-de-Gaulle/99,station,ok,2018,4,6,6,49
80 rue de SÃ¨vres,3,3,0,0,Boulogne-Billancourt,STATION,92100,Boulogne-Billancourt/SÃ¨vres/80,station,ok,2018,4,9,3,35
1 rue Jean-FranÃ§ois LÃ©pine,0,0,0,0,Paris,STATION,75018,Paris/Jean-FranÃ§ois LÃ©pine/1,station,closed,2018,4,4,22,8
46 rue Edgard Quinet,0,0,0,0,Neuilly-Plaisance,STATION,93360,Neuilly-Plaisance/Edgard Quinet/46,station,ok,2018,4,3,4,30
273 rue du MÃ©nil,3,3,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/MÃ©nil/273,station,ok,2018,4,7,19,33
20 Boulevard de Vaugirard,0,0,0,0,Paris,STATION,75015,Paris/Vaugirard/20,station,ok,2018,4,8,4,33
53 avenue de Versailles,4,4,0,0,Paris,STATION,75016,Paris/Versailles/53,station,ok,2018,4,5,7,5
2 avenue FranÃ§ois Mauriac,6,6,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/FranÃ§ois Mauriac/2,station,ok,2018,4,9,20,40
20 boulevard de la Bastille,1,1,0,0,Paris,STATION,75012,Paris/Bastille/20,station,ok,2018,4,9,16,55
3 Rue Dulcie September,0,0,0,0,Saint-Ouen,STATION,93400,Saint-Ouen/Dulcie September/3,station,ok,2018,4,1,22,58
19 rue de Chateaubriand,2,2,2,0,Paris,STATION,75008,Paris/Chateaubriand/19,station,ok,2018,4,5,18,10
8 rue Waldeck Rochet,4,4,0,0,Nanterre,STATION,92000,Nanterre/Waldeck Rochet/8,station,ok,2018,4,2,11,43
65 boulevard de Picpus,3,3,0,0,Paris,PARKING,75012,Paris/Picpus Nation/Parking,station,ok,2018,4,4,5,3
102 Rue Juliette Savar,6,6,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Juliette Savar/102,station,ok,2018,4,7,20,7
46 quai de la RapÃ©e,0,0,0,0,Paris,STATION,75012,Paris/RapÃ©e/46,station,ok,2018,4,8,20,12
10 rue Anatole de la Forge,0,0,0,0,Paris,STATION,75017,Paris/Anatole de la Forge/10,station,scheduled,2018,4,3,8,29
44 rue SÃ©bastien Mercier,4,4,0,0,Paris,STATION,75015,Paris/SÃ©bastien Mercier/44,station,ok,2018,4,1,23,21
5 Boulevard AimÃ© CÃ©saire,2,2,0,0,Nanterre,STATION,92000,Nanterre/AimÃ© CÃ©saire/5,station,ok,2018,4,2,16,15
175 avenue du 18 Juin 1940,5,5,0,0,Rueil-Malmaison,STATION,92500,Rueil-Malmaison/18 Juin 1940/175,station,ok,2018,4,1,8,15
37 rue Leblanc,0,0,0,0,Paris,PARKING,75015,Paris/CitroÃ«n CÃ©vennes/Parking,station,closed,2018,4,8,3,45
2 avenue Gabriel,0,0,0,0,Paris,PARKING,75008,Paris/Concorde/Parking,station,ok,2018,4,4,1,17
12 rue Darmesteter,0,0,0,0,Paris,STATION,75013,Paris/Darmesteter/12,station,ok,2018,4,6,15,0
19 rue du GÃ©nÃ©ral Leclerc,3,3,0,0,Montfermeil,SPACE,93370,Montfermeil/Leclerc/19,full_station,ok,2018,4,1,8,8
1 Rue Navier,5,5,0,0,Paris,STATION,75017,Paris/Navier/1,station,ok,2018,4,1,0,40
10 Rue des BruyÃ¨res,5,5,0,0,Les Lilas,STATION,93260,Les Lilas/BruyÃ¨res/10,station,ok,2018,4,3,5,22
5 rue de Mesly,4,4,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Mesly/5,station,ok,2018,4,1,4,28
38 Avenue de la France Libre,4,4,0,0,CrÃ©teil,SPACE,94000,CrÃ©teil/France Libre/38,full_station,ok,2018,4,7,7,46
21 rue Pierre Brossolette,0,0,0,0,Levallois-Perret,PARKING,92300,Levallois-Perret/Marjolin/Parking,station,ok,2018,4,6,14,13
26 rue Berbier du Mets,0,0,0,0,Paris,STATION,75013,Paris/Berbier du Mets/26,station,ok,2018,4,6,13,48
6 Rue des Bas,4,4,0,0,AsniÃ¨res-sur-Seine,SPACE,92600,AsniÃ¨res-sur-Seine/Bas/6,full_station,ok,2018,4,6,22,29
157 rue Jeanne D'Arc,3,3,0,0,Paris,STATION,75013,Paris/Jeanne D'Arc/157,station,ok,2018,4,1,19,42
6 Rue Adolphe Yvon,4,4,0,0,Paris,STATION,75016,Paris/Adolphe Yvon/6,station,ok,2018,4,1,20,28
77 avenue Pierre Brossolette,6,6,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Pierre Brossolette/77,station,ok,2018,4,2,15,34
113 Rue Duhesme,1,1,0,0,Paris,STATION,75018,Paris/Duhesme/113,station,ok,2018,4,2,15,20
1 Boulevard Murat,1,1,1,1,Paris,STATION,75016,Paris/Murat/1,station,ok,2018,4,7,18,4
3 Rue Georges Pompidou,5,5,1,0,Les Lilas,SPACE,93260,Les Lilas/Georges Pompidou/3,full_station,ok,2018,4,2,21,15
6 avenue Charles-de-Gaulle,4,4,0,0,Le Plessis-Robinson,STATION,92350,Le Plessis-Robinson/Charles-de-Gaulle/6,station,ok,2018,4,5,16,17
2 avenue FranÃ§ois Mauriac,5,5,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/FranÃ§ois Mauriac/2,station,ok,2018,4,7,3,28
8 Boulevard de la Madeleine,0,0,0,0,Paris,STATION,75009,Paris/Madeleine/8,station,ok,2018,4,5,2,39
133 rue Saint Jacques,3,3,0,0,Paris,STATION,75005,Paris/Saint Jacques/133,station,ok,2018,4,6,22,12
80 Rue de Dantzig,1,1,0,0,Paris,STATION,75015,Paris/Dantzig/80,station,ok,2018,4,3,7,45
104 avenue Ledru Rollin,4,4,0,0,Paris,STATION,75011,Paris/Ledru Rollin/104,station,ok,2018,4,3,19,11
1 rue de l'Avenir,5,5,0,1,Ãpinay-sur-Seine,STATION,93800,Ãpinay-sur-Seine/Avenir/1,station,ok,2018,4,8,16,36
2 Rue de Rungis,2,2,0,1,Paris,STATION,75013,Paris/Rungis/2,station,ok,2018,4,2,19,50
5 Place du Commerce,6,6,0,0,Paris,STATION,75015,Paris/Commerce/5,station,ok,2018,4,5,3,44
117 rue de Lagny,4,4,0,0,Paris,STATION,75020,Paris/Lagny/117,station,ok,2018,4,5,16,0
19 rue BrÃ©montier,2,2,0,0,Paris,STATION,75017,Paris/BrÃ©montier/19,station,ok,2018,4,8,3,54
3 Rue Saint Roch,1,1,0,0,Paris,STATION,75001,Paris/Saint Roch/3,station,ok,2018,4,3,17,6
3 Rue Camille Desmoulins,3,3,0,0,Cachan,SPACE,94230,Cachan/Camille Desmoulins/3,full_station,ok,2018,4,2,19,59
6 avenue Emile Zola,2,2,0,0,Paris,STATION,75015,Paris/Emile Zola/6,station,ok,2018,4,2,16,30
5 avenue Jean JaurÃ¨s,0,0,2,1,Rosny-sous-Bois,STATION,93110,Rosny-sous-Bois/Jean JaurÃ¨s/5,station,ok,2018,4,3,16,51
25 rue de la Plaine,4,4,0,0,Paris,STATION,75020,Paris/Plaine/25,station,ok,2018,4,5,10,6
1 rue de la LibÃ©ration,5,5,0,0,Saclay,STATION,91400,Saclay/LibÃ©ration/1,station,ok,2018,4,4,3,7
17 Rue Ãmile Zola,3,3,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/Ãmile Zola/17,station,ok,2018,4,8,16,21
46 Quai Henri IV,0,0,0,0,Paris,STATION,75004,Paris/Henri IV/46,station,ok,2018,4,8,3,45
3 Rue Yves Toudic,0,0,0,0,Paris,STATION,75010,Paris/Yves Toudic/3,station,closed,2018,4,9,0,24
12 rue Lavoisier,0,0,0,0,Limeil-BrÃ©vannes,STATION,94450,Limeil-BrÃ©vannes/Lavoisier/12,station,closed,2018,4,6,21,2
68 rue Paul Vaillant Couturier,4,4,0,1,Clamart,STATION,92140,Clamart/Paul Vaillant Couturier/68,station,ok,2018,4,5,19,51
28 rue Darcet,3,3,0,0,Paris,STATION,75017,Paris/Darcet/28,station,ok,2018,4,1,22,57
121 avenue AndrÃ© Morizet,3,3,0,0,Boulogne-Billancourt,STATION,92100,Boulogne-Billancourt/AndrÃ© Morizet/121,station,ok,2018,4,9,6,20
126 rue d'Aubervilliers,4,4,0,0,Paris,STATION,75019,Paris/Aubervilliers/126,station,ok,2018,4,6,15,5
37 rue la BoÃ©tie,2,2,0,1,Paris,STATION,75008,Paris/La BoÃ©tie/37,station,ok,2018,4,4,9,15
7 rue Nouvelle,4,4,0,0,Drancy,STATION,93700,Drancy/Nouvelle/7,station,ok,2018,4,9,7,27
9 rue Philibert Delorme,0,0,0,0,Guyancourt,STATION,78280,Guyancourt/Philibert Delorme/9,station,scheduled,2018,4,4,13,13
9 rue RenÃ© Sahors,1,1,0,0,Vanves,STATION,92170,Vanves/RenÃ© Sahors/9,station,ok,2018,4,4,2,54
152 Rue de Grenelle,2,2,0,0,Paris,STATION,75007,Paris/Grenelle/152,station,ok,2018,4,3,1,54
25 rue de la Plaine,3,3,0,0,Paris,STATION,75020,Paris/Plaine/25,station,ok,2018,4,5,18,48
42 bis avenue Georges Mandel,6,6,0,0,Paris,STATION,75016,Paris/Georges Mandel/42,station,ok,2018,4,2,1,29
13 Rue Ernest Psichari,0,0,0,0,Paris,STATION,75007,Paris/Ernest Psichari/13,station,ok,2018,4,7,9,18
26 boulevard Gouvion Saint-Cyr,6,6,0,0,Paris,PARKING,75017,Paris/Gouvion Maillot/Parking,station,ok,2018,4,6,8,15
38 Rue RÃ©aumur,0,0,0,0,Paris,STATION,75003,Paris/RÃ©aumur/38,station,ok,2018,4,6,5,31
6 rue Michelet,0,0,0,0,Paris,STATION,75006,Paris/Michelet/6,station,ok,2018,4,8,2,57
11 rue d'Artois,0,0,0,0,Paris,STATION,75008,Paris/Artois/11,station,ok,2018,4,2,2,46
8 Avenue de la Porte de Montrouge,3,3,0,1,Paris,STATION,75014,Paris/Porte de Montrouge/8,station,ok,2018,4,8,21,4
10 rue de la FÃ©dÃ©ration,3,3,0,1,Paris,STATION,75015,Paris/FÃ©dÃ©ration/10,station,ok,2018,4,1,11,52
27 boulevard de Stalingrad,1,1,0,0,Malakoff,STATION,92240,Malakoff/Stalingrad/27,station,ok,2018,4,8,1,1
27 avenue Magellan,2,2,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Magellan/27,station,ok,2018,4,6,2,29
17 rue Guynemer,5,5,0,0,Dugny,SPACE,93440,Dugny/Guynemer/17,full_station,ok,2018,4,6,0,33
56 Rue des Plantes,2,2,0,0,Paris,STATION,75014,Paris/Plantes/56,station,ok,2018,4,7,14,25
8 Boulevard de la Madeleine,2,2,0,0,Paris,STATION,75009,Paris/Madeleine/8,station,ok,2018,4,9,9,39
5 avenue de la RÃ©publique,0,0,0,0,Paris,STATION,75011,Paris/RÃ©publique/5,station,ok,2018,4,8,10,41
168 boulevard du GÃ©nÃ©ral de Gaulle,5,5,0,0,Garches,STATION,92380,Garches/De Gaulle/168,station,ok,2018,4,1,0,16
205 Avenue Georges ClÃ©menceau,6,6,0,1,Nanterre,STATION,92000,Nanterre/Georges ClÃ©menceau/205,station,ok,2018,4,7,6,43
16 avenue GalilÃ©e,7,7,0,0,Le Plessis-Robinson,STATION,92350,Le Plessis-Robinson/GalilÃ©e/16,station,ok,2018,4,9,5,42
50 boulevard de la Bastille,1,1,0,0,Paris,STATION,75012,Paris/Bastille/50,station,ok,2018,4,4,12,33
144 boulevard Maxime Gorki,4,4,0,0,Villejuif,STATION,94800,Villejuif/Maxime Gorki/144,station,ok,2018,4,9,2,43
8 rue des Chantiers,2,2,0,0,Versailles,SPACE,78000,Versailles/Chantiers/8,full_station,ok,2018,4,9,20,58
23 rue des Bernardins,1,1,0,0,Paris,STATION,75005,Paris/Bernardins/23,station,ok,2018,4,9,22,47
18 Rue de la Perle,0,0,0,1,Paris,SPACE,75003,Paris/Perle/18,full_station,ok,2018,4,3,19,38
18 rue Franklin,5,5,0,0,Montreuil,STATION,93100,Montreuil/Franklin/18,station,ok,2018,4,3,12,6
11 rue Henri Say,5,5,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/Henri Say/11,station,ok,2018,4,7,23,58
9 rue Lobineau,0,0,0,0,Paris,STATION,75006,Paris/Lobineau/9,station,ok,2018,4,2,10,40
77 Rue Nationale,2,2,0,0,Paris,STATION,75013,Paris/Nationale/77,station,ok,2018,4,4,19,33
4 Rue Auguste Perret,2,2,0,0,Rueil-Malmaison,STATION,92500,Rueil-Malmaison/Auguste Perret/4,station,ok,2018,4,5,14,1
47 Boulevard Charles de Gaulle,1,1,1,0,Malakoff,SPACE,92240,Malakoff/Charles de Gaulle/Parking,full_station,ok,2018,4,8,8,9
37 rue Leblanc,0,0,0,0,Paris,PARKING,75015,Paris/CitroÃ«n CÃ©vennes/Parking,station,closed,2018,4,9,23,41
231 rue des PyrÃ©nÃ©es,3,3,1,0,Paris,STATION,75020,Paris/PyrÃ©nÃ©es/231,station,ok,2018,4,3,5,17
8 rue des Chantiers,2,2,0,0,Versailles,SPACE,78000,Versailles/Chantiers/8,full_station,ok,2018,4,9,6,54
2 rue du Commandant Lamy,0,0,0,0,Paris,STATION,75011,Paris/Commandant Lamy/2,station,ok,2018,4,1,13,45
24 boulevard Paul Vaillant Couturier,5,5,0,0,Drancy,SPACE,93700,Drancy/Couturier/24,full_station,ok,2018,4,1,2,6
61 Boulevard Jean JaurÃ¨s,0,0,1,0,Boulogne-Billancourt,STATION,92100,Boulogne-Billancourt/Jean JaurÃ¨s/61,station,ok,2018,4,8,1,29
23 rue du DÃ©part,1,1,0,0,Paris,STATION,75014,Paris/DÃ©part/23,station,ok,2018,4,7,18,19
9 Rue des Sept Arpents,2,2,0,0,Paris,STATION,75019,Paris/Sept Arpents/9,station,ok,2018,4,7,15,12
23 avenue du GÃ©nÃ©ral de Gaulle,2,2,0,0,Gennevilliers,STATION,92230,Gennevilliers/De Gaulle/23,station,ok,2018,4,6,15,28
46 Rue Joseph Frantz,1,1,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/Joseph Frantz/46,station,ok,2018,4,5,15,45
4 rue Pouchet,0,0,0,0,Paris,STATION,75017,Paris/Pouchet/4,station,ok,2018,4,8,11,41
2 Rue des EntrepÃ´ts,2,2,0,0,Saint-Ouen,STATION,93400,Saint-Ouen/EntrepÃ´ts/2,station,ok,2018,4,4,20,22
